customer_id,name,age,gender,city,signup_date,loyalty_tier
1335,Customer_1335,36,F,Chicago,2023-05-07 19:19:54.014817,Gold
1336,Customer_1336,37,M,Chicago,2023-10-25 19:19:54.014817,Bronze
1337,Customer_1337,50,F,Chicago,2024-02-04 19:19:54.014817,Bronze
1338,Customer_1338,37,M,New York,2024-02-28 19:19:54.014817,Gold
1339,Customer_1339,66,M,Houston,2023-12-08 19:19:54.014817,Silver
1340,Customer_1340,29,F,Chicago,2023-05-11 19:19:54.014817,Bronze
1341,Customer_1341,64,M,Houston,2025-05-11 19:19:54.014817,Gold
1342,Customer_1342,18,M,Chicago,2023-06-20 19:19:54.014817,Silver
1343,Customer_1343,43,F,Phoenix,2025-10-30 19:19:54.014817,Bronze
1344,Customer_1344,31,M,Phoenix,2023-07-06 19:19:54.014817,Bronze
1345,Customer_1345,55,M,Phoenix,2025-01-02 19:19:54.014817,Gold
1346,Customer_1346,54,M,Los Angeles,2024-05-06 19:19:54.014817,Gold
1347,Customer_1347,79,F,Chicago,2024-12-13 19:19:54.014817,Silver
1348,Customer_1348,28,F,Los Angeles,2024-11-14 19:19:54.014817,Gold
1349,Customer_1349,53,F,Houston,2023-09-04 19:19:54.014817,Gold
1350,Customer_1350,30,M,Los Angeles,2024-10-06 19:19:54.014817,Silver
1351,Customer_1351,60,M,Houston,2025-01-09 19:19:54.014817,Gold
1352,Customer_1352,20,M,Houston,2024-05-28 19:19:54.014817,Silver
1353,Customer_1353,50,M,Houston,2023-10-18 19:19:54.014817,Silver
1354,Customer_1354,23,F,Los Angeles,2025-01-24 19:19:54.014817,Silver
1355,Customer_1355,67,M,Chicago,2024-12-10 19:19:54.014817,Gold
1356,Customer_1356,73,M,Los Angeles,2025-09-16 19:19:54.014817,Silver
1357,Customer_1357,27,M,Chicago,2023-09-24 19:19:54.014817,Gold
1358,Customer_1358,22,F,Chicago,2023-03-13 19:19:54.014817,Silver
1359,Customer_1359,40,M,Houston,2024-02-22 19:19:54.014817,Gold
1360,Customer_1360,27,M,Los Angeles,2023-11-27 19:19:54.014817,Silver
1361,Customer_1361,61,M,Chicago,2024-10-23 19:19:54.014817,Bronze
1362,Customer_1362,19,M,Phoenix,2023-10-03 19:19:54.014817,Bronze
1363,Customer_1363,30,M,Chicago,2024-03-15 19:19:54.014817,Bronze
1364,Customer_1364,57,F,Phoenix,2023-02-09 19:19:54.014817,Silver
1365,Customer_1365,19,M,Los Angeles,2023-08-03 19:19:54.014817,Gold
1366,Customer_1366,37,M,Los Angeles,2024-05-16 19:19:54.014817,Silver
1367,Customer_1367,18,M,Los Angeles,2023-09-23 19:19:54.014817,Silver
1368,Customer_1368,54,M,Chicago,2025-06-14 19:19:54.014817,Silver
1369,Customer_1369,26,M,New York,2025-09-06 19:19:54.014817,Silver
1370,Customer_1370,34,M,Chicago,2023-06-21 19:19:54.014817,Gold
1371,Customer_1371,26,M,Chicago,2023-09-17 19:19:54.014817,Silver
1372,Customer_1372,28,M,Houston,2025-08-22 19:19:54.014817,Bronze
1373,Customer_1373,32,M,Houston,2025-11-02 19:19:54.014817,Bronze
1374,Customer_1374,41,M,Chicago,2024-04-09 19:19:54.014817,Bronze
1375,Customer_1375,55,F,Phoenix,2023-10-19 19:19:54.014817,Silver
1376,Customer_1376,72,F,Houston,2024-08-14 19:19:54.014817,Gold
1377,Customer_1377,52,F,Chicago,2023-03-23 19:19:54.014817,Gold
1378,Customer_1378,47,F,New York,2023-10-26 19:19:54.014817,Gold
1379,Customer_1379,48,M,Phoenix,2023-05-18 19:19:54.014817,Silver
1380,Customer_1380,66,F,Los Angeles,2025-02-03 19:19:54.014817,Gold
1381,Customer_1381,22,F,Chicago,2024-05-24 19:19:54.014817,Bronze
1382,Customer_1382,79,M,Chicago,2024-03-23 19:19:54.014817,Gold
1383,Customer_1383,77,F,Phoenix,2025-04-04 19:19:54.014817,Silver
1384,Customer_1384,61,F,Houston,2023-12-23 19:19:54.014817,Silver
1385,Customer_1385,67,M,Houston,2024-07-08 19:19:54.014817,Gold
1386,Customer_1386,31,M,Houston,2024-12-11 19:19:54.014817,Silver
1387,Customer_1387,70,M,Los Angeles,2025-02-23 19:19:54.014817,Gold
1388,Customer_1388,73,F,Phoenix,2024-10-14 19:19:54.014817,Gold
1389,Customer_1389,28,F,Phoenix,2025-07-02 19:19:54.014817,Bronze
1390,Customer_1390,26,M,Houston,2023-09-30 19:19:54.014817,Silver
1391,Customer_1391,51,M,Houston,2024-03-31 19:19:54.014817,Bronze
1392,Customer_1392,29,F,New York,2024-05-04 19:19:54.014817,Silver
1393,Customer_1393,52,M,New York,2024-12-16 19:19:54.014817,Gold
1394,Customer_1394,52,F,Chicago,2025-04-15 19:19:54.014817,Silver
1395,Customer_1395,18,M,Chicago,2025-05-17 19:19:54.014817,Gold
1396,Customer_1396,57,M,Phoenix,2023-11-01 19:19:54.014817,Silver
1397,Customer_1397,39,F,Phoenix,2025-04-02 19:19:54.014817,Bronze
1398,Customer_1398,77,M,Los Angeles,2025-03-05 19:19:54.014817,Bronze
1399,Customer_1399,46,M,Los Angeles,2024-12-04 19:19:54.014817,Gold
1400,Customer_1400,25,M,New York,2023-12-03 19:19:54.014817,Bronze
1401,Customer_1401,28,F,Chicago,2025-01-11 19:19:54.014817,Gold
1402,Customer_1402,58,M,New York,2023-07-27 19:19:54.014817,Gold
1403,Customer_1403,54,M,New York,2025-05-07 19:19:54.014817,Gold
1404,Customer_1404,31,M,Chicago,2024-12-06 19:19:54.014817,Silver
1405,Customer_1405,77,M,Los Angeles,2024-06-12 19:19:54.014817,Gold
1406,Customer_1406,47,M,Chicago,2024-10-18 19:19:54.014817,Bronze
1407,Customer_1407,52,M,Houston,2023-11-19 19:19:54.014817,Silver
1408,Customer_1408,38,F,Houston,2023-06-16 19:19:54.014817,Bronze
1409,Customer_1409,54,F,Houston,2025-04-20 19:19:54.014817,Gold
1410,Customer_1410,22,M,Phoenix,2024-12-08 19:19:54.014817,Gold
1411,Customer_1411,36,F,Los Angeles,2025-05-24 19:19:54.014817,Bronze
1412,Customer_1412,76,F,Los Angeles,2025-03-08 19:19:54.014817,Silver
1413,Customer_1413,31,M,Phoenix,2023-05-20 19:19:54.014817,Bronze
1414,Customer_1414,43,F,New York,2024-02-02 19:19:54.014817,Gold
1415,Customer_1415,79,F,Houston,2025-03-23 19:19:54.014817,Silver
1416,Customer_1416,21,F,Houston,2024-02-10 19:19:54.014817,Gold
1417,Customer_1417,42,F,New York,2024-04-28 19:19:54.014817,Gold
1418,Customer_1418,62,F,Chicago,2024-08-11 19:19:54.014817,Bronze
1419,Customer_1419,59,F,Chicago,2025-04-23 19:19:54.014817,Gold
1420,Customer_1420,42,F,Los Angeles,2023-06-19 19:19:54.014817,Bronze
1421,Customer_1421,35,F,Phoenix,2025-04-15 19:19:54.014817,Silver
1422,Customer_1422,57,M,Los Angeles,2023-03-02 19:19:54.014817,Gold
1423,Customer_1423,25,M,Chicago,2024-08-04 19:19:54.014817,Gold
1424,Customer_1424,56,F,New York,2023-07-29 19:19:54.014817,Silver
1425,Customer_1425,57,F,Los Angeles,2025-02-21 19:19:54.014817,Bronze
1426,Customer_1426,31,M,Houston,2024-05-25 19:19:54.014817,Gold
1427,Customer_1427,49,F,Houston,2025-02-06 19:19:54.014817,Silver
1428,Customer_1428,68,F,New York,2025-10-27 19:19:54.014817,Gold
1429,Customer_1429,78,M,Chicago,2023-10-06 19:19:54.014817,Bronze
1430,Customer_1430,55,M,Houston,2023-04-01 19:19:54.014817,Bronze
1431,Customer_1431,50,M,Houston,2025-04-18 19:19:54.014817,Bronze
1432,Customer_1432,40,F,Phoenix,2025-09-07 19:19:54.014817,Bronze
1433,Customer_1433,32,F,Los Angeles,2023-06-02 19:19:54.014817,Silver
1434,Customer_1434,50,M,Chicago,2024-10-08 19:19:54.014817,Gold
1435,Customer_1435,42,M,Los Angeles,2024-01-23 19:19:54.014817,Silver
1436,Customer_1436,34,F,Chicago,2025-07-09 19:19:54.014817,Bronze
1437,Customer_1437,50,M,Houston,2024-05-01 19:19:54.014817,Bronze
1438,Customer_1438,64,F,Phoenix,2024-10-02 19:19:54.014817,Bronze
1439,Customer_1439,72,F,Los Angeles,2023-07-25 19:19:54.014817,Bronze
1440,Customer_1440,19,M,Houston,2024-12-09 19:19:54.014817,Gold
1441,Customer_1441,31,M,Chicago,2025-02-11 19:19:54.014817,Bronze
1442,Customer_1442,70,F,Los Angeles,2024-06-03 19:19:54.014817,Gold
1443,Customer_1443,57,M,Los Angeles,2023-12-11 19:19:54.014817,Bronze
1444,Customer_1444,57,M,Houston,2024-07-13 19:19:54.014817,Gold
1445,Customer_1445,68,M,Los Angeles,2025-06-24 19:19:54.014817,Gold
1446,Customer_1446,56,M,Phoenix,2023-12-13 19:19:54.014817,Bronze
1447,Customer_1447,68,F,Phoenix,2023-05-04 19:19:54.014817,Silver
1448,Customer_1448,23,F,Houston,2023-04-15 19:19:54.014817,Silver
1449,Customer_1449,23,F,Chicago,2024-11-15 19:19:54.014817,Silver
1450,Customer_1450,20,F,Houston,2024-03-31 19:19:54.014817,Silver
1451,Customer_1451,24,M,Phoenix,2024-06-25 19:19:54.014817,Silver
1452,Customer_1452,68,M,New York,2024-02-19 19:19:54.014817,Bronze
1453,Customer_1453,25,F,New York,2025-07-21 19:19:54.014817,Bronze
1454,Customer_1454,59,F,Los Angeles,2025-01-19 19:19:54.014817,Bronze
1455,Customer_1455,69,M,Los Angeles,2023-08-03 19:19:54.014817,Bronze
1456,Customer_1456,32,F,New York,2024-02-15 19:19:54.014817,Bronze
1457,Customer_1457,64,F,Phoenix,2024-02-12 19:19:54.014817,Bronze
1458,Customer_1458,46,M,Los Angeles,2025-06-11 19:19:54.014817,Gold
1459,Customer_1459,50,F,Houston,2024-12-13 19:19:54.014817,Gold
1460,Customer_1460,69,M,Houston,2024-09-16 19:19:54.014817,Bronze
1461,Customer_1461,47,M,Phoenix,2025-04-09 19:19:54.014817,Bronze
1462,Customer_1462,56,F,Los Angeles,2025-01-13 19:19:54.014817,Gold
1463,Customer_1463,44,M,Houston,2024-10-03 19:19:54.014817,Gold
1464,Customer_1464,53,F,Los Angeles,2025-07-25 19:19:54.014817,Bronze
1465,Customer_1465,46,M,Los Angeles,2024-02-08 19:19:54.014817,Gold
1466,Customer_1466,55,F,Houston,2023-10-10 19:19:54.014817,Silver
1467,Customer_1467,74,F,New York,2024-06-15 19:19:54.014817,Silver
1468,Customer_1468,50,F,Houston,2023-05-29 19:19:54.014817,Silver
1469,Customer_1469,78,M,Phoenix,2023-06-21 19:19:54.014817,Gold
1470,Customer_1470,54,M,Chicago,2025-04-10 19:19:54.014817,Bronze
1471,Customer_1471,44,F,Houston,2023-04-17 19:19:54.014817,Bronze
1472,Customer_1472,72,M,Los Angeles,2024-09-03 19:19:54.014817,Bronze
1473,Customer_1473,50,F,Los Angeles,2024-10-08 19:19:54.014817,Gold
1474,Customer_1474,79,F,Houston,2023-08-02 19:19:54.014817,Gold
1475,Customer_1475,21,M,Chicago,2023-05-04 19:19:54.014817,Silver
1476,Customer_1476,39,F,Houston,2025-07-19 19:19:54.014817,Gold
1477,Customer_1477,19,M,Chicago,2023-05-31 19:19:54.014817,Silver
1478,Customer_1478,27,F,Chicago,2024-11-22 19:19:54.014817,Silver
1479,Customer_1479,22,M,Phoenix,2025-09-16 19:19:54.014817,Bronze
1480,Customer_1480,76,F,Los Angeles,2023-05-04 19:19:54.014817,Gold
1481,Customer_1481,27,F,Los Angeles,2025-07-23 19:19:54.014817,Bronze
1482,Customer_1482,50,M,Chicago,2024-09-11 19:19:54.014817,Bronze
1483,Customer_1483,71,F,Los Angeles,2024-10-28 19:19:54.014817,Gold
1484,Customer_1484,55,F,New York,2025-10-09 19:19:54.014817,Gold
1485,Customer_1485,30,M,Chicago,2023-03-13 19:19:54.014817,Silver
1486,Customer_1486,48,F,Los Angeles,2023-08-28 19:19:54.014817,Silver
1487,Customer_1487,64,M,New York,2023-09-28 19:19:54.014817,Silver
1488,Customer_1488,53,F,Phoenix,2025-02-05 19:19:54.014817,Silver
1489,Customer_1489,62,M,Los Angeles,2024-01-26 19:19:54.014817,Bronze
1490,Customer_1490,41,F,New York,2024-11-30 19:19:54.014817,Bronze
1491,Customer_1491,69,F,Houston,2025-01-08 19:19:54.014817,Gold
1492,Customer_1492,73,F,Houston,2024-07-13 19:19:54.014817,Silver
1493,Customer_1493,32,M,New York,2023-07-25 19:19:54.014817,Silver
1494,Customer_1494,46,M,Chicago,2024-05-10 19:19:54.014817,Silver
1495,Customer_1495,25,M,Chicago,2024-04-27 19:19:54.014817,Bronze
1496,Customer_1496,22,M,Los Angeles,2025-02-13 19:19:54.014817,Gold
1497,Customer_1497,46,F,Houston,2024-05-12 19:19:54.015808,Bronze
1498,Customer_1498,64,F,Chicago,2024-03-19 19:19:54.015808,Gold
1499,Customer_1499,21,M,Chicago,2025-05-23 19:19:54.015808,Gold
1500,Customer_1500,29,M,Houston,2024-12-24 19:19:54.015808,Bronze
1501,Customer_1501,62,M,Phoenix,2025-11-04 19:19:54.015808,Bronze
1502,Customer_1502,19,F,Chicago,2023-10-06 19:19:54.015808,Gold
1503,Customer_1503,44,M,New York,2025-02-17 19:19:54.015808,Bronze
1504,Customer_1504,48,M,Los Angeles,2025-09-03 19:19:54.015808,Bronze
1505,Customer_1505,68,F,Chicago,2024-07-10 19:19:54.015808,Gold
1506,Customer_1506,68,F,Chicago,2023-12-30 19:19:54.015808,Gold
1507,Customer_1507,53,M,Phoenix,2024-12-19 19:19:54.015808,Silver
1508,Customer_1508,53,F,New York,2023-07-13 19:19:54.015808,Bronze
1509,Customer_1509,43,M,Los Angeles,2025-04-18 19:19:54.015808,Gold
1510,Customer_1510,60,F,Chicago,2025-03-28 19:19:54.015808,Bronze
1511,Customer_1511,44,M,Los Angeles,2025-06-06 19:19:54.015808,Bronze
1512,Customer_1512,22,M,Houston,2024-01-31 19:19:54.015808,Gold
1513,Customer_1513,37,M,Chicago,2024-02-18 19:19:54.015808,Silver
1514,Customer_1514,28,M,Chicago,2024-07-31 19:19:54.015808,Gold
1515,Customer_1515,79,F,Houston,2025-04-02 19:19:54.015808,Gold
1516,Customer_1516,27,F,Phoenix,2025-04-23 19:19:54.015808,Bronze
1517,Customer_1517,57,F,Chicago,2023-09-04 19:19:54.015808,Silver
1518,Customer_1518,55,F,Los Angeles,2025-04-17 19:19:54.015808,Gold
1519,Customer_1519,23,M,New York,2023-02-14 19:19:54.015808,Bronze
1520,Customer_1520,25,M,Los Angeles,2024-01-28 19:19:54.015808,Gold
1521,Customer_1521,40,F,Phoenix,2025-03-16 19:19:54.015808,Bronze
1522,Customer_1522,64,F,New York,2025-06-17 19:19:54.015808,Gold
1523,Customer_1523,43,F,Los Angeles,2023-11-28 19:19:54.015808,Silver
1524,Customer_1524,63,F,Los Angeles,2024-06-25 19:19:54.015808,Gold
1525,Customer_1525,60,F,Houston,2024-04-29 19:19:54.015808,Bronze
1526,Customer_1526,29,M,Phoenix,2025-09-09 19:19:54.015808,Gold
1527,Customer_1527,43,M,Houston,2023-04-18 19:19:54.015808,Silver
1528,Customer_1528,30,M,New York,2024-06-19 19:19:54.015808,Silver
1529,Customer_1529,57,F,Houston,2025-06-16 19:19:54.015808,Silver
1530,Customer_1530,79,F,Phoenix,2023-11-14 19:19:54.015808,Silver
1531,Customer_1531,35,F,Chicago,2024-03-31 19:19:54.015808,Bronze
1532,Customer_1532,42,F,Chicago,2023-10-31 19:19:54.015808,Gold
1533,Customer_1533,50,M,New York,2024-05-15 19:19:54.015808,Silver
1534,Customer_1534,64,M,Chicago,2024-02-04 19:19:54.015808,Gold
1535,Customer_1535,57,F,Houston,2025-07-22 19:19:54.015808,Bronze
1536,Customer_1536,77,M,New York,2025-05-24 19:19:54.015808,Gold
1537,Customer_1537,60,M,Phoenix,2025-04-04 19:19:54.015808,Gold
1538,Customer_1538,29,F,New York,2025-08-26 19:19:54.015808,Silver
1539,Customer_1539,61,F,New York,2023-11-20 19:19:54.015808,Silver
1540,Customer_1540,53,F,Los Angeles,2024-01-10 19:19:54.015808,Bronze
1541,Customer_1541,65,F,Los Angeles,2024-04-05 19:19:54.015808,Gold
1542,Customer_1542,21,F,New York,2025-08-07 19:19:54.015808,Bronze
1543,Customer_1543,22,F,Chicago,2023-09-25 19:19:54.015808,Bronze
1544,Customer_1544,73,M,Los Angeles,2023-06-15 19:19:54.015808,Bronze
1545,Customer_1545,54,M,Phoenix,2025-03-22 19:19:54.015808,Silver
1546,Customer_1546,25,F,Houston,2025-08-18 19:19:54.015808,Silver
1547,Customer_1547,59,M,Los Angeles,2024-03-07 19:19:54.015808,Gold
1548,Customer_1548,66,F,New York,2024-11-21 19:19:54.015808,Gold
1549,Customer_1549,45,F,Chicago,2023-07-17 19:19:54.015808,Gold
1550,Customer_1550,48,F,Houston,2023-02-28 19:19:54.015808,Silver
1551,Customer_1551,75,F,Los Angeles,2023-05-26 19:19:54.015808,Silver
1552,Customer_1552,26,M,Chicago,2025-03-04 19:19:54.015808,Bronze
1553,Customer_1553,71,F,Chicago,2025-02-06 19:19:54.015808,Silver
1554,Customer_1554,68,M,Chicago,2024-09-28 19:19:54.015808,Bronze
1555,Customer_1555,46,F,New York,2024-01-06 19:19:54.015808,Bronze
1556,Customer_1556,31,F,Phoenix,2025-07-12 19:19:54.015808,Silver
1557,Customer_1557,57,F,Chicago,2024-08-27 19:19:54.015808,Bronze
1558,Customer_1558,58,M,Houston,2024-05-24 19:19:54.015808,Bronze
1559,Customer_1559,39,F,Los Angeles,2024-08-20 19:19:54.015808,Gold
1560,Customer_1560,28,F,Houston,2025-05-17 19:19:54.015808,Bronze
1561,Customer_1561,40,F,New York,2025-10-20 19:19:54.015808,Silver
1562,Customer_1562,18,M,New York,2023-03-20 19:19:54.015808,Silver
1563,Customer_1563,63,M,Houston,2023-10-15 19:19:54.015808,Bronze
1564,Customer_1564,54,M,Phoenix,2023-05-22 19:19:54.015808,Gold
1565,Customer_1565,38,F,New York,2025-09-10 19:19:54.015808,Silver
1566,Customer_1566,43,M,New York,2024-03-24 19:19:54.015808,Silver
1567,Customer_1567,63,F,Houston,2025-07-25 19:19:54.015808,Gold
1568,Customer_1568,53,M,New York,2025-01-25 19:19:54.015808,Bronze
1569,Customer_1569,71,M,Phoenix,2023-12-01 19:19:54.015808,Silver
1570,Customer_1570,40,F,Phoenix,2024-06-06 19:19:54.015808,Bronze
1571,Customer_1571,74,M,Phoenix,2024-02-26 19:19:54.015808,Bronze
1572,Customer_1572,18,F,Los Angeles,2025-01-31 19:19:54.015808,Bronze
1573,Customer_1573,71,F,Phoenix,2023-06-04 19:19:54.015808,Bronze
1574,Customer_1574,72,M,Phoenix,2024-03-03 19:19:54.015808,Silver
1575,Customer_1575,68,F,Los Angeles,2023-10-17 19:19:54.015808,Gold
1576,Customer_1576,57,F,Chicago,2025-02-09 19:19:54.015808,Silver
1577,Customer_1577,32,M,New York,2023-07-26 19:19:54.015808,Gold
1578,Customer_1578,38,M,Phoenix,2024-10-01 19:19:54.015808,Bronze
1579,Customer_1579,64,F,New York,2024-06-20 19:19:54.015808,Gold
1580,Customer_1580,26,M,Houston,2025-08-11 19:19:54.015808,Bronze
1581,Customer_1581,70,F,New York,2024-12-20 19:19:54.015808,Silver
1582,Customer_1582,26,F,Los Angeles,2025-10-04 19:19:54.015808,Silver
1583,Customer_1583,27,M,New York,2024-12-04 19:19:54.015808,Gold
1584,Customer_1584,69,M,New York,2025-09-15 19:19:54.015808,Bronze
1585,Customer_1585,74,M,New York,2025-08-18 19:19:54.015808,Bronze
1586,Customer_1586,70,M,Chicago,2023-12-08 19:19:54.015808,Gold
1587,Customer_1587,43,F,Chicago,2025-05-15 19:19:54.015808,Bronze
1588,Customer_1588,58,F,Houston,2023-04-02 19:19:54.015808,Bronze
1589,Customer_1589,52,M,Los Angeles,2024-02-26 19:19:54.015808,Bronze
1590,Customer_1590,69,M,New York,2024-06-22 19:19:54.015808,Silver
1591,Customer_1591,42,F,New York,2024-04-09 19:19:54.015808,Silver
1592,Customer_1592,43,F,New York,2025-08-21 19:19:54.015808,Silver
1593,Customer_1593,28,F,New York,2024-12-24 19:19:54.015808,Bronze
1594,Customer_1594,55,F,Chicago,2023-07-26 19:19:54.015808,Silver
1595,Customer_1595,19,M,Houston,2024-10-28 19:19:54.015808,Bronze
1596,Customer_1596,24,F,Phoenix,2025-08-16 19:19:54.015808,Bronze
1597,Customer_1597,35,F,Los Angeles,2023-06-16 19:19:54.015808,Gold
1598,Customer_1598,44,M,New York,2024-02-04 19:19:54.015808,Bronze
1599,Customer_1599,51,F,Houston,2023-12-11 19:19:54.015808,Silver
1600,Customer_1600,44,F,Phoenix,2023-10-12 19:19:54.015808,Silver
1601,Customer_1601,34,M,Houston,2023-12-09 19:19:54.015808,Bronze
1602,Customer_1602,60,M,Chicago,2023-11-04 19:19:54.015808,Silver
1603,Customer_1603,76,M,Phoenix,2025-08-26 19:19:54.015808,Bronze
1604,Customer_1604,61,F,Houston,2023-03-12 19:19:54.015808,Gold
1605,Customer_1605,76,F,Chicago,2023-07-05 19:19:54.015808,Bronze
1606,Customer_1606,68,M,Houston,2024-01-09 19:19:54.015808,Bronze
1607,Customer_1607,71,M,Houston,2023-10-10 19:19:54.015808,Gold
1608,Customer_1608,41,F,Phoenix,2024-01-23 19:19:54.015808,Silver
1609,Customer_1609,42,M,Chicago,2025-08-26 19:19:54.015808,Gold
1610,Customer_1610,24,M,New York,2025-09-20 19:19:54.015808,Gold
1611,Customer_1611,69,M,Los Angeles,2025-09-19 19:19:54.015808,Bronze
1612,Customer_1612,23,F,Phoenix,2024-03-24 19:19:54.015808,Bronze
1613,Customer_1613,70,F,Chicago,2024-09-09 19:19:54.015808,Gold
1614,Customer_1614,41,F,Houston,2025-06-09 19:19:54.015808,Silver
1615,Customer_1615,50,F,Chicago,2023-05-10 19:19:54.015808,Gold
1616,Customer_1616,66,F,Los Angeles,2025-06-28 19:19:54.015808,Silver
1617,Customer_1617,46,F,Los Angeles,2024-08-06 19:19:54.015808,Gold
1618,Customer_1618,60,M,New York,2024-02-05 19:19:54.015808,Gold
1619,Customer_1619,39,F,New York,2023-06-12 19:19:54.015808,Silver
1620,Customer_1620,43,F,Los Angeles,2024-02-13 19:19:54.015808,Gold
1621,Customer_1621,45,M,Phoenix,2023-03-15 19:19:54.015808,Bronze
1622,Customer_1622,67,F,Phoenix,2023-02-12 19:19:54.015808,Gold
1623,Customer_1623,38,F,Houston,2023-06-20 19:19:54.015808,Bronze
1624,Customer_1624,66,M,New York,2024-06-18 19:19:54.015808,Silver
1625,Customer_1625,24,M,Houston,2023-04-21 19:19:54.015808,Silver
1626,Customer_1626,34,M,New York,2023-09-23 19:19:54.015808,Bronze
1627,Customer_1627,37,F,Los Angeles,2025-03-06 19:19:54.015808,Gold
1628,Customer_1628,58,M,Phoenix,2024-07-19 19:19:54.015808,Bronze
1629,Customer_1629,66,F,Phoenix,2024-10-19 19:19:54.015808,Bronze
1630,Customer_1630,37,F,Los Angeles,2025-07-25 19:19:54.015808,Silver
1631,Customer_1631,71,F,Houston,2024-07-04 19:19:54.015808,Bronze
1632,Customer_1632,39,F,Houston,2025-09-29 19:19:54.015808,Gold
1633,Customer_1633,45,M,Chicago,2024-01-21 19:19:54.015808,Bronze
1634,Customer_1634,78,M,New York,2024-05-05 19:19:54.015808,Silver
1635,Customer_1635,57,F,Houston,2024-06-03 19:19:54.015808,Gold
1636,Customer_1636,66,M,Los Angeles,2023-10-24 19:19:54.015808,Silver
1637,Customer_1637,24,F,Houston,2024-12-07 19:19:54.015808,Bronze
1638,Customer_1638,18,F,Phoenix,2024-10-04 19:19:54.015808,Bronze
1639,Customer_1639,49,F,New York,2025-01-13 19:19:54.015808,Silver
1640,Customer_1640,30,M,Chicago,2025-07-21 19:19:54.015808,Silver
1641,Customer_1641,47,F,New York,2023-06-29 19:19:54.015808,Gold
1642,Customer_1642,40,F,Phoenix,2023-03-27 19:19:54.015808,Silver
1643,Customer_1643,68,M,Phoenix,2024-05-24 19:19:54.015808,Silver
1644,Customer_1644,76,M,Phoenix,2023-08-03 19:19:54.015808,Bronze
1645,Customer_1645,73,M,Phoenix,2025-08-14 19:19:54.015808,Bronze
1646,Customer_1646,36,M,Los Angeles,2023-04-16 19:19:54.015808,Silver
1647,Customer_1647,79,F,Chicago,2025-01-21 19:19:54.015808,Silver
1648,Customer_1648,49,M,Phoenix,2023-02-27 19:19:54.015808,Bronze
1649,Customer_1649,47,F,Phoenix,2023-11-30 19:19:54.015808,Gold
1650,Customer_1650,46,M,Houston,2024-08-01 19:19:54.015808,Gold
1651,Customer_1651,66,M,Chicago,2025-04-04 19:19:54.015808,Gold
1652,Customer_1652,62,M,New York,2025-01-28 19:19:54.015808,Gold
1653,Customer_1653,46,M,Chicago,2023-11-04 19:19:54.015808,Bronze
1654,Customer_1654,47,M,Chicago,2023-03-27 19:19:54.015808,Silver
1655,Customer_1655,33,M,Chicago,2024-08-03 19:19:54.015808,Gold
1656,Customer_1656,57,F,Phoenix,2023-08-27 19:19:54.015808,Bronze
1657,Customer_1657,36,M,Phoenix,2024-11-26 19:19:54.015808,Silver
1658,Customer_1658,35,M,Los Angeles,2025-04-25 19:19:54.015808,Gold
1659,Customer_1659,18,M,New York,2025-05-31 19:19:54.015808,Silver
1660,Customer_1660,31,M,Houston,2024-07-28 19:19:54.015808,Gold
1661,Customer_1661,68,F,Chicago,2025-07-24 19:19:54.015808,Silver
1662,Customer_1662,64,M,New York,2025-10-02 19:19:54.015808,Gold
1663,Customer_1663,67,M,New York,2025-07-26 19:19:54.015808,Gold
1664,Customer_1664,19,M,Los Angeles,2024-02-05 19:19:54.015808,Silver
1665,Customer_1665,71,M,Houston,2023-11-10 19:19:54.015808,Silver
1666,Customer_1666,45,F,Chicago,2024-12-15 19:19:54.015808,Silver
1667,Customer_1667,66,M,Houston,2023-04-06 19:19:54.015808,Bronze
1668,Customer_1668,67,F,Los Angeles,2023-08-20 19:19:54.015808,Bronze
1669,Customer_1669,47,M,Phoenix,2023-12-15 19:19:54.015808,Silver
1670,Customer_1670,55,F,New York,2024-03-23 19:19:54.015808,Bronze
1671,Customer_1671,68,F,Chicago,2025-06-17 19:19:54.015808,Gold
1672,Customer_1672,21,M,Phoenix,2024-07-19 19:19:54.015808,Silver
1673,Customer_1673,18,M,Los Angeles,2025-10-05 19:19:54.015808,Bronze
1674,Customer_1674,25,F,Houston,2023-06-05 19:19:54.015808,Silver
1675,Customer_1675,46,F,New York,2023-04-15 19:19:54.015808,Gold
1676,Customer_1676,72,M,Chicago,2025-09-03 19:19:54.015808,Gold
1677,Customer_1677,56,F,Phoenix,2024-04-24 19:19:54.015808,Bronze
1678,Customer_1678,20,F,Phoenix,2025-08-10 19:19:54.015808,Gold
1679,Customer_1679,49,F,New York,2025-01-05 19:19:54.015808,Silver
1680,Customer_1680,27,M,Houston,2025-09-05 19:19:54.015808,Bronze
1681,Customer_1681,27,F,Los Angeles,2024-10-05 19:19:54.015808,Silver
1682,Customer_1682,36,F,Houston,2024-12-06 19:19:54.015808,Silver
1683,Customer_1683,63,F,Houston,2023-03-29 19:19:54.015808,Silver
1684,Customer_1684,51,M,Houston,2023-09-11 19:19:54.015808,Gold
1685,Customer_1685,77,M,New York,2024-09-20 19:19:54.015808,Silver
1686,Customer_1686,50,F,New York,2025-01-25 19:19:54.015808,Gold
1687,Customer_1687,40,M,Los Angeles,2024-07-27 19:19:54.015808,Silver
1688,Customer_1688,72,F,Houston,2025-08-17 19:19:54.015808,Gold
1689,Customer_1689,45,M,New York,2023-12-14 19:19:54.015808,Gold
